image_name,image_size,embedded_bits,capacity_bpp,extraction_success,psnr,correlation_h_enc,correlation_v_enc,entropy_enc,chi2_enc,npcr,uaci
911.pgm,256x256,6587,2.2908,TRUE,inf,0.00066712,0.002415748,7.997159805,258.671875,94.29779053,16.14302691
9110.pgm,256x256,4810,4.5791,TRUE,inf,0.008112051,0.002255734,7.997059197,267.53125,90.68603516,2.07788804
9111.pgm,256x256,3140,4.5317,TRUE,inf,0.001087595,-0.001194572,7.997268924,248.84375,91.50085449,2.135470521
9112.pgm,256x256,9215,3.2087,TRUE,inf,0.005752769,0.00381765,7.99699693,273.7890625,91.67175293,7.768333285
9113.pgm,256x256,1091,2.6296,TRUE,inf,0.007458319,0.003015652,7.997669409,211.7578125,97.70050049,8.852880141
9114.pgm,256x256,8944,2.5181,TRUE,inf,-0.001247407,-0.005006644,7.997637562,214.03125,92.44842529,15.64089906
9115.pgm,256x256,513,2.5947,TRUE,inf,0.009070842,0.00113278,7.99726174,249.734375,97.996521,8.93379361
9116.pgm,256x256,2843,2.7502,TRUE,inf,0.006114721,0.003629938,7.996986698,273.109375,96.3394165,8.686212278
9117.pgm,256x256,714,3.4241,TRUE,inf,0.002080553,0.00538162,7.997014692,271.5234375,96.38519287,4.412117752
9118.pgm,256x256,528,4.2217,TRUE,inf,0.000681245,0.004439444,7.997093351,262.546875,93.4387207,2.180642521
9119.pgm,256x256,7012,4.7424,TRUE,inf,0.005776461,0.003050668,7.996750956,293.625,89.00146484,2.011772605
912.pgm,256x256,2002,6.25,TRUE,inf,0.000860584,0.001514191,7.997531319,223.546875,74.16992188,0.501146504
9120.pgm,256x256,4969,2.1201,TRUE,inf,0.002847206,-0.003412724,7.997552686,222.65625,95.46508789,16.56640745
9121.pgm,256x256,3487,3.6968,TRUE,inf,-5.42E-06,0.000724156,7.997682782,210.78125,94.33441162,4.302200617
9122.pgm,256x256,9836,4.2278,TRUE,inf,0.001156668,0.002238964,7.997293435,245.203125,89.90631104,3.830913469
9123.pgm,256x256,829,1.7993,TRUE,inf,-0.00360303,0.001466338,7.997409659,235.5625,98.57025146,17.61085061
9124.pgm,256x256,9145,4.053,TRUE,inf,0.001910943,0.004447244,7.997045558,268.171875,90.2053833,3.91284419
9125.pgm,256x256,9896,3.3528,TRUE,inf,0.003393804,0.001996874,7.997340806,240.84375,91.11328125,7.701493806
9126.pgm,256x256,7091,3.8826,TRUE,inf,0.008198372,0.0031111,7.997341207,241.796875,91.72058105,4.03361601
9127.pgm,256x256,7580,3.9194,TRUE,inf,0.006189187,0.007617235,7.997089284,263.265625,91.43829346,4.006874234
9128.pgm,256x256,2364,5.2983,TRUE,inf,0.001851922,0.004231012,7.99743985,232.6875,86.09924316,1.058995864
9129.pgm,256x256,5703,4.677,TRUE,inf,-0.000299849,0.006403251,7.997169627,256.5078125,90.00854492,2.059894637
913.pgm,256x256,681,1.8413,TRUE,inf,0.003623012,0.007725715,7.997019323,271,98.65875244,17.53917021
9130.pgm,256x256,579,4.4209,TRUE,inf,0.006478382,0.001699562,7.997276006,247.3984375,93.53485107,2.2054575
9131.pgm,256x256,13253,5.8372,TRUE,inf,0.006759225,0.006273261,7.997194774,254.8515625,79.75006104,0.909178491
9132.pgm,256x256,3734,3.729,TRUE,inf,0.000290637,0.003216464,7.997507565,225.875,94.05670166,4.203515146
9133.pgm,256x256,13640,5.0444,TRUE,inf,0.001323446,0.005775204,7.997257856,249.0234375,84.73815918,1.801979215
9134.pgm,256x256,4540,4.6414,TRUE,inf,0.004002267,0.003941754,7.99778168,201.203125,90.7623291,2.122371898
9135.pgm,256x256,15755,5.2537,TRUE,inf,0.003512074,0.006339564,7.997335435,241.59375,83.34655762,1.771910424
9136.pgm,256x256,6787,3.9792,TRUE,inf,-0.000281801,0.002355898,7.997206548,253.8828125,92.21954346,4.061943503
9137.pgm,256x256,11747,4.2898,TRUE,inf,0.005488426,0.000606612,7.997209892,252.890625,88.54675293,3.761297488
9138.pgm,256x256,9503,4.0576,TRUE,inf,0.00186798,0.001742144,7.996984402,275.3671875,90.02380371,3.892588896
9139.pgm,256x256,9300,2.5444,TRUE,inf,-0.00318234,0.005754708,7.997272363,247.0078125,92.15698242,15.43580298
914.pgm,256x256,10768,4.2063,TRUE,inf,0.004528609,-0.000422711,7.99730207,244.96875,89.23492432,3.739893296
9140.pgm,256x256,9205,5.6262,TRUE,inf,0.005146706,0.002181952,7.997030318,270.453125,82.37915039,0.965671913
9141.pgm,256x256,7952,4.7542,TRUE,inf,0.00271434,0.001728927,7.997109194,265.765625,88.31787109,1.98051303
9142.pgm,256x256,7607,4.7161,TRUE,inf,0.002296264,0.001524294,7.997267743,247.5078125,88.49334717,1.981913249
9143.pgm,256x256,9083,2.6379,TRUE,inf,0.004537412,-0.000739332,7.996956327,275.1875,92.4911499,15.53500905
9144.pgm,256x256,9157,3.4214,TRUE,inf,-0.000944424,0.002786202,7.997114154,262.3671875,91.63208008,7.835591634
9145.pgm,256x256,10518,4.0422,TRUE,inf,0.005223643,0.004079886,7.997604552,218.015625,89.38293457,3.754200655
9146.pgm,256x256,7069,4.6985,TRUE,inf,0.003618677,0.002374289,7.997534365,223.7734375,88.92822266,2.029436897
9147.pgm,256x256,6228,4.6211,TRUE,inf,0.004213994,0.006528406,7.99734657,241.4296875,89.60723877,2.030202828
9148.pgm,256x256,6944,3.0737,TRUE,inf,0.000804851,0.00652115,7.997195951,254.375,93.47686768,8.128590303
9149.pgm,256x256,940,3.4846,TRUE,inf,0.001498364,0.001411938,7.997608961,216.6875,96.13189697,4.482715083
915.pgm,256x256,11003,4.9102,TRUE,inf,0.003937418,-0.002011488,7.996862981,284.484375,86.36627197,1.876286525
9150.pgm,256x256,3542,4.5117,TRUE,inf,0.005811969,0.005953307,7.996891964,281.296875,91.34979248,2.130856981
9151.pgm,256x256,10031,6.5723,TRUE,inf,0.004274928,0.000222312,7.997155241,259.4765625,70.85266113,0.460671818
9152.pgm,256x256,8846,4.8171,TRUE,inf,0.0072812,-0.000782201,7.9971658,256.4140625,87.75939941,1.96070054
9153.pgm,256x256,6525,3.1328,TRUE,inf,0.005508369,-0.000722993,7.996847825,284.65625,93.78967285,8.20446538
9154.pgm,256x256,5818,3.0625,TRUE,inf,-0.000687385,0.002576857,7.997302589,243.6953125,94.04602051,8.392543419
9155.pgm,256x256,7926,4.7371,TRUE,inf,0.005007666,0.007778494,7.996552575,313.3828125,88.5055542,1.977377499
9156.pgm,256x256,10892,4.9529,TRUE,inf,0.008852893,0.003724483,7.997201971,252.7109375,86.51580811,1.920327579
9157.pgm,256x256,3193,3.5613,TRUE,inf,0.000899676,0.002194634,7.997137831,258.7890625,94.64111328,4.304438572
9158.pgm,256x256,310,6.239,TRUE,inf,0.006353215,0.00397158,7.996991295,272.421875,74.90844727,0.51025989
9159.pgm,256x256,2248,4.4771,TRUE,inf,0.000443283,-0.000403852,7.9971663,256.5859375,92.31872559,2.160758224
916.pgm,256x256,3127,6.2935,TRUE,inf,0.003482871,0.004532198,7.996860577,286.5234375,73.99902344,0.499865962
9160.pgm,256x256,6379,4.644,TRUE,inf,0.011425243,0.003408953,7.997153326,258.296875,89.53857422,2.008918313
9161.pgm,256x256,11876,4.2075,TRUE,inf,0.002012096,0.00332277,7.997301878,245.1796875,88.32550049,3.654336368
9162.pgm,256x256,6647,4.6421,TRUE,inf,0.008927314,0.005898956,7.997094686,264.7890625,89.33105469,2.001169242
9163.pgm,256x256,12095,5.0247,TRUE,inf,0.001618124,0.009273618,7.99740152,236.390625,85.70098877,1.858963312
9164.pgm,256x256,12427,5.0261,TRUE,inf,0.001975348,0.005628368,7.997174654,254.9609375,85.45837402,1.854810528
9165.pgm,256x256,1518,5.3245,TRUE,inf,0.003861546,0.00453632,7.997409084,235.625,86.82403564,1.07406317
9166.pgm,256x256,288,3.3267,TRUE,inf,0.003499203,-0.000544526,7.997301787,245.3125,96.66137695,4.43382712
9167.pgm,256x256,9473,4.8774,TRUE,inf,0.002570241,-0.002302905,7.997163338,258.3984375,87.4710083,1.923110064
9168.pgm,256x256,11185,4.1545,TRUE,inf,0.002558972,-0.002236253,7.9975867,219.984375,88.85955811,3.746050666
9169.pgm,256x256,4829,4.5576,TRUE,inf,-0.000672908,0.004308855,7.997293596,245.4140625,90.56243896,2.061695772
917.pgm,256x256,15230,5.9146,TRUE,inf,0.006400228,0.005929856,7.997181536,255.171875,78.72467041,0.890371285
9170.pgm,256x256,8089,4.7422,TRUE,inf,0.004879429,-0.002310667,7.996907945,280.1171875,88.54827881,1.971968109
9171.pgm,256x256,293,5.2451,TRUE,inf,0.007061413,0.005331415,7.99728392,246.90625,87.42370605,1.097035128
9172.pgm,256x256,3593,5.3899,TRUE,inf,0.007077749,0.004822398,7.996963099,276.8671875,85.47058105,1.050947601
9173.pgm,256x256,10937,5.7126,TRUE,inf,0.001732624,0.002309347,7.997553155,222.015625,81.27746582,0.952974207
9174.pgm,256x256,14133,5.1138,TRUE,inf,0.001290993,0.001259846,7.997269756,247.28125,84.22241211,1.784620098
9175.pgm,256x256,12347,5.8425,TRUE,inf,0.001465796,0.00317842,7.997152881,258.1875,80.58166504,0.935974121
9176.pgm,256x256,3904,5.4375,TRUE,inf,0.006163508,0.001300362,7.997307564,245.0703125,85.14404297,1.042821548
9177.pgm,256x256,3194,5.3499,TRUE,inf,0.002639911,0.006357405,7.997276766,245.9375,85.82763672,1.046190449
9178.pgm,256x256,11919,4.2241,TRUE,inf,0.001737667,-0.002716403,7.996767966,292.5625,88.20800781,3.700417911
9179.pgm,256x256,5471,3.8882,TRUE,inf,0.000309364,-0.000624784,7.996888406,281.8984375,93.05267334,4.180381625
918.pgm,256x256,5242,0.686,TRUE,inf,0.007931307,-0.000855931,7.997489593,227.71875,95.58410645,32.67663694
9180.pgm,256x256,6451,3.062,TRUE,inf,0.007716069,0.003440868,7.99690623,281.03125,93.74542236,8.067028569
9181.pgm,256x256,5396,4.6838,TRUE,inf,0.004842324,0.003012568,7.997079043,266.6953125,90.26489258,2.08798876
9182.pgm,256x256,1672,4.4456,TRUE,inf,0.006937831,0.004523104,7.997259178,248.640625,92.62695313,2.197056191
9183.pgm,256x256,7686,2.4126,TRUE,inf,0.006598714,0.002665233,7.997430834,233.4921875,93.37615967,15.98854813
9184.pgm,256x256,7260,3.1804,TRUE,inf,0.004375693,0.006762463,7.997069366,265.9765625,93.0770874,7.981495577
9185.pgm,256x256,4636,3.6877,TRUE,inf,0.000622188,0.004971806,7.997318834,243.75,93.55773926,4.168755026
9186.pgm,256x256,6540,3.9316,TRUE,inf,0.004805613,0.004370181,7.997185019,253.4921875,92.1661377,4.074288163
9187.pgm,256x256,1656,4.449,TRUE,inf,0.001107778,0.00537086,7.997577881,219.0078125,92.63153076,2.189690085
9188.pgm,256x256,9177,4.0415,TRUE,inf,0.004953461,-0.001026224,7.997330077,241.4609375,90.54260254,3.886880314
9189.pgm,256x256,5260,1.426,TRUE,inf,-0.00119199,0.005253685,7.997016494,270.8046875,95.60852051,32.67059326
919.pgm,256x256,5392,3.0911,TRUE,inf,0.005060611,0.003821956,7.996689137,300.859375,94.36798096,8.215798771
9190.pgm,256x256,10408,4.0999,TRUE,inf,0.006981034,0.002740522,7.997207654,254.375,89.36157227,3.78772212
9191.pgm,256x256,4283,4.584,TRUE,inf,0.005593141,0.003206072,7.996811633,290.5,91.01715088,2.107777315
9192.pgm,256x256,4042,3.6863,TRUE,inf,0.005923739,-0.003257763,7.9968833,283.3515625,94.00787354,4.252421061
9193.pgm,256x256,2002,4.3989,TRUE,inf,0.001887924,0.000275221,7.997157841,257.53125,92.55828857,2.19329834
9194.pgm,256x256,6074,5.4863,TRUE,inf,0.010549639,0.000506358,7.996949321,275.5859375,83.8973999,1.003394033
9195.pgm,256x256,13519,5.104,TRUE,inf,0.004502922,0.009155808,7.997041909,268.734375,84.64508057,1.824119418
9196.pgm,256x256,5675,4.625,TRUE,inf,0.005056744,0.008004489,7.997291393,246.078125,90.00701904,2.055215275
9197.pgm,256x256,14324,5.1541,TRUE,inf,0.0009908,0.002582986,7.996960832,274.1484375,84.18273926,1.814557244
9198.pgm,256x256,5383,3.8274,TRUE,inf,0.001175857,0.003826996,7.996716072,298.8125,92.89703369,4.143024519
9199.pgm,256x256,5260,3.7188,TRUE,inf,0.00443093,0.003916901,7.997374951,238.171875,92.96417236,4.14804496
92.pgm,256x256,14005,5.8362,TRUE,inf,0.001824634,0.004729276,7.997346257,240.5078125,79.3762207,0.899771896
920.pgm,256x256,18014,6.0403,TRUE,inf,0.000793242,0.003058374,7.997708908,207.953125,77.18658447,0.848520316
9200.pgm,256x256,8608,3.9277,TRUE,inf,0.007468823,0.000328893,7.997479028,228.4765625,90.51818848,3.914723116
9201.pgm,256x256,5792,3.7383,TRUE,inf,0.005749843,-0.000319019,7.997252014,248.328125,92.87719727,4.127723843
9202.pgm,256x256,3037,2.7231,TRUE,inf,0.007178533,0.004472957,7.996794156,289.7421875,96.10900879,8.484814214
9203.pgm,256x256,7048,3.0242,TRUE,inf,0.00259822,0.002652705,7.997120822,262.953125,93.29681396,7.981387868
9204.pgm,256x256,4616,2.8721,TRUE,inf,0.000522682,0.006079474,7.997234692,250.71875,94.90661621,8.307668649
9205.pgm,256x256,10064,3.2812,TRUE,inf,0.006015376,0.002041376,7.997131859,261.0234375,90.91339111,7.634983437
9206.pgm,256x256,3882,2.8005,TRUE,inf,0.008825344,-0.00079575,7.99730963,244.3359375,95.44525146,8.426322189
9207.pgm,256x256,523,3.4167,TRUE,inf,0.00228742,0.003391382,7.996631429,304.046875,96.40350342,4.416928759
9208.pgm,256x256,2365,1.9077,TRUE,inf,0.006020585,0.007080213,7.997434513,233.2734375,97.39227295,17.22080605
9209.pgm,256x256,12678,4.2732,TRUE,inf,0.001518925,0.00301079,7.99695913,274.8359375,87.70294189,3.658172009
921.pgm,256x256,17639,6.0208,TRUE,inf,0.002052099,-0.000995455,7.99737026,239.1484375,77.47802734,0.857406317
9210.pgm,256x256,9165,3.2197,TRUE,inf,0.005906807,0.00200725,7.997435779,232.171875,91.62902832,7.71796133
9211.pgm,256x256,8224,3.1465,TRUE,inf,0.003963168,0.003825231,7.996944337,275.9453125,92.37365723,7.859580844
9212.pgm,256x256,5497,3.7427,TRUE,inf,0.006935231,7.16E-05,7.996942153,278.5390625,92.95349121,4.11529541
9213.pgm,256x256,1760,3.5906,TRUE,inf,0.005638613,0.000745819,7.996935247,278.53125,95.7244873,4.402154661
9214.pgm,256x256,416,3.3821,TRUE,inf,0.002458507,0.002160608,7.996957187,276.0625,96.64459229,4.447153129
9215.pgm,256x256,7834,3.042,TRUE,inf,0.003485433,0.007557949,7.996894307,282.8984375,92.66815186,7.83486759
9216.pgm,256x256,1273,3.4543,TRUE,inf,0.003518271,0.002821647,7.997438556,232.625,95.81451416,4.40952675
9217.pgm,256x256,5821,2.8972,TRUE,inf,0.005943803,0.00339417,7.997547294,222.765625,94.20318604,8.142269359
9218.pgm,256x256,4320,4.5706,TRUE,inf,0.007064372,0.002471958,7.997161863,256.5546875,90.85235596,2.10381003
9219.pgm,256x256,15400,5.1584,TRUE,inf,0.006320655,0.00697361,7.997030629,268.921875,83.69293213,1.729030235
922.pgm,256x256,9525,3.4351,TRUE,inf,0.005222241,0.003690003,7.997466676,230.0390625,91.36199951,7.7114928
9220.pgm,256x256,2773,5.3481,TRUE,inf,0.007195471,0.002799869,7.997181069,256.3984375,85.90698242,1.049607221
9221.pgm,256x256,8940,4.0227,TRUE,inf,0.004724303,-0.001921537,7.997028231,269.3515625,90.49530029,3.922735476
9222.pgm,256x256,4816,4.5967,TRUE,inf,0.003392777,0.002790533,7.997190535,254.1875,90.46173096,2.096497779
9223.pgm,256x256,1923,4.5315,TRUE,inf,0.006098834,6.27E-05,7.99720316,254.796875,92.63763428,2.184041341
9224.pgm,256x256,5746,2.2249,TRUE,inf,0.002781158,0.001217655,7.997261299,247.71875,94.87304688,16.42192167
9225.pgm,256x256,8105,2.4641,TRUE,inf,0.003099199,-0.000233757,7.996839478,285.7109375,93.10302734,15.76860016
9226.pgm,256x256,45,1.7361,TRUE,inf,-0.00053809,0.001736492,7.997267019,246.3671875,99.17602539,17.92659984
9227.pgm,256x256,3821,2.8391,TRUE,inf,0.006616489,0.003611722,7.997044967,267.9921875,95.57495117,8.513865751
9228.pgm,256x256,9234,2.5305,TRUE,inf,0.005862701,0.00312455,7.997949904,186.25,92.46673584,15.47125723
9229.pgm,256x256,11114,4.9822,TRUE,inf,0.005371947,0.004503893,7.996975637,274.515625,86.24725342,1.892167634
923.pgm,256x256,5072,6.356,TRUE,inf,0.002737658,0.000843821,7.997286034,246.6640625,73.23455811,0.488239363
9230.pgm,256x256,11414,4.2607,TRUE,inf,0.003348168,0.005328253,7.996703336,300.6484375,88.86871338,3.731737324
9231.pgm,256x256,1988,5.4106,TRUE,inf,0.003137912,0.000555259,7.997638605,213.9609375,86.4074707,1.064752317
9232.pgm,256x256,6722,4.7573,TRUE,inf,0.008075146,0.006296966,7.997243871,250.484375,89.34783936,2.024117264
9233.pgm,256x256,3231,4.5837,TRUE,inf,0.005759283,0.003745826,7.996673875,300.8828125,91.46118164,2.117818197
9234.pgm,256x256,7475,4.7837,TRUE,inf,0.002155086,0.004591336,7.996980799,274.25,88.74511719,1.994437423
9235.pgm,256x256,9651,4.062,TRUE,inf,0.004081222,0.007616803,7.99743766,232.640625,89.88952637,3.869850308
9236.pgm,256x256,4457,3.6707,TRUE,inf,0.005082869,0.005778651,7.997630346,214.359375,93.76678467,4.216877058
9237.pgm,256x256,7481,3.8899,TRUE,inf,0.006378397,0.004361604,7.997309897,244.875,91.62445068,4.016556085
9238.pgm,256x256,10944,4.9021,TRUE,inf,0.006143465,0.002649311,7.996782496,293.578125,86.44866943,1.884304869
9239.pgm,256x256,1297,5.2827,TRUE,inf,0.003128142,0.00188081,7.997606534,217.2421875,86.81640625,1.072279986
924.pgm,256x256,7370,2.4951,TRUE,inf,0.000705027,0.005949118,7.996877836,283.78125,93.84307861,15.83418902
9240.pgm,256x256,7429,5.5515,TRUE,inf,0.007247333,0.004662168,7.997284741,246.34375,83.19091797,0.995627011
9241.pgm,256x256,1552,5.311,TRUE,inf,0.004240516,0.001019156,7.997247583,250.34375,86.47766113,1.080310298
9242.pgm,256x256,16039,6.6792,TRUE,inf,0.004438448,0.004319022,7.997801213,199.28125,68.60198975,0.431069767
9243.pgm,256x256,13373,5.8188,TRUE,inf,0.0050135,0.003752653,7.997548625,222.53125,79.65240479,0.903404086
9244.pgm,256x256,691,3.4163,TRUE,inf,0.005620522,0.005458531,7.99723018,251.25,96.40808105,4.48007621
9245.pgm,256x256,6133,3.8132,TRUE,inf,0.00189176,0.007273857,7.997547353,223.078125,92.4987793,4.127490474
9246.pgm,256x256,4972,2.8958,TRUE,inf,0.001889871,0.005401487,7.997559212,222.5390625,94.72351074,8.319947486
9247.pgm,256x256,1234,5.2769,TRUE,inf,0.004548756,0.004702826,7.996891059,283.2265625,86.8637085,1.079442641
9248.pgm,256x256,2656,3.562,TRUE,inf,0.00181026,0.003318204,7.997088116,264.5078125,95.06225586,4.332520728
9249.pgm,256x256,4166,1.3101,TRUE,inf,0.002966495,0.000248517,7.997233732,252.2421875,96.534729,33.36517334
925.pgm,256x256,9635,3.2612,TRUE,inf,-0.001003604,0.007227877,7.997501791,226.796875,91.29333496,7.608026243
9250.pgm,256x256,5040,3.8081,TRUE,inf,0.006925202,0.003996469,7.997175108,255.1640625,93.36090088,4.124199362
9251.pgm,256x256,19337,6.0864,TRUE,inf,0.006844542,-0.000161188,7.997103198,263.3203125,76.41601563,0.828007717
9252.pgm,256x256,7312,1.6477,TRUE,inf,0.005035904,0.004434815,7.997397519,236.609375,94.08111572,31.60103592
9253.pgm,256x256,3628,5.3848,TRUE,inf,0.003741024,0.002050823,7.997028373,269.5234375,85.43243408,1.039943321
9254.pgm,256x256,10194,5.6946,TRUE,inf,0.004313244,0.006208155,7.997335842,242.1875,81.6192627,0.954637714
9255.pgm,256x256,3165,5.3794,TRUE,inf,0.000486427,0.007167233,7.997369017,239.15625,85.7925415,1.0493559
9256.pgm,256x256,18110,6.0386,TRUE,inf,0.002807666,0.003757266,7.997096596,262.984375,77.16369629,0.852912454
9257.pgm,256x256,13023,5.812,TRUE,inf,0.004121046,0.007481685,7.997235725,250.078125,80.34515381,0.911823348
9258.pgm,256x256,4398,5.4409,TRUE,inf,0.002492714,0.002603825,7.997814901,197.2578125,84.97619629,1.033923579
9259.pgm,256x256,3842,1.2983,TRUE,inf,0.005335644,-0.000764392,7.996687864,301.859375,96.74377441,33.20214365
926.pgm,256x256,7287,3.1648,TRUE,inf,0.002741651,-0.00072252,7.997277979,247.71875,93.07556152,7.955106847
9260.pgm,256x256,9519,4.043,TRUE,inf,0.007723296,-0.001137996,7.996965614,275.515625,90.01464844,3.83088355
9261.pgm,256x256,6416,0.1267,TRUE,inf,0.004883354,0.004368535,7.996879123,283.0390625,94.69451904,31.65991091
9262.pgm,256x256,2968,1.2217,TRUE,inf,-0.001607342,0.005405331,7.997207191,253.171875,97.33428955,33.30677706
9263.pgm,256x256,5398,3.7229,TRUE,inf,0.000735679,0.003527186,7.997169508,257.0859375,92.93365479,4.111770929
9264.pgm,256x256,1902,5.3088,TRUE,inf,0.005818943,0.003769404,7.997776893,201.578125,86.49749756,1.060426001
9265.pgm,256x256,549,5.2585,TRUE,inf,0.004166026,0.003846939,7.997075388,266.2421875,87.05444336,1.081016391
9266.pgm,256x256,8946,3.1333,TRUE,inf,0.002622753,0.00105477,7.997200101,254.5546875,91.796875,7.671532724
9267.pgm,256x256,14816,5.1282,TRUE,inf,0.007829509,0.00428848,7.996916602,278.0546875,83.99047852,1.745838838
9268.pgm,256x256,6300,1.5615,TRUE,inf,0.004052496,0.002925784,7.997572886,220.1640625,94.82116699,32.37802543
9269.pgm,256x256,9257,3.9458,TRUE,inf,0.004013702,0.004700285,7.997256104,249.71875,90.33966064,3.830333037
927.pgm,256x256,14571,5.1194,TRUE,inf,0.005994223,0.000724613,7.997716439,206.9140625,84.17358398,1.791818656
9270.pgm,256x256,3965,5.3843,TRUE,inf,0.006860943,0.005050529,7.997225174,252.859375,85.14099121,1.026659199
9271.pgm,256x256,12556,4.2842,TRUE,inf,0.003888897,-0.001503186,7.997447967,231.4140625,87.72735596,3.643308153
9272.pgm,256x256,8010,4.7039,TRUE,inf,0.003494719,0.001849701,7.997481339,228.3671875,88.5559082,1.949468874
9273.pgm,256x256,1036,3.4766,TRUE,inf,0.007056326,0.001864221,7.997214648,252.5703125,96.03118896,4.373791265
9274.pgm,256x256,9981,4.9211,TRUE,inf,0.002998101,0.002672741,7.996982116,274.140625,87.11395264,1.952724083
9275.pgm,256x256,12223,4.2644,TRUE,inf,0.001662188,0.006478562,7.996633295,305.140625,88.13476563,3.7247482
9276.pgm,256x256,12000,5.0049,TRUE,inf,0.003853109,0.003893513,7.996456726,321.7109375,85.8505249,1.855151607
9277.pgm,256x256,3842,2.0808,TRUE,inf,0.005805994,-0.001707108,7.997107533,262.1484375,96.36230469,17.01902502
9278.pgm,256x256,118,0.9348,TRUE,inf,0.000827117,0.002486249,7.996991194,273.2890625,99.47052002,35.65404555
9279.pgm,256x256,5296,4.6194,TRUE,inf,0.00650459,0.005233454,7.996562837,311.40625,90.22521973,2.072508569
928.pgm,256x256,2915,1.1772,TRUE,inf,0.005956827,0.002807548,7.997513612,225.5,97.36633301,33.94658706
9280.pgm,256x256,10721,4.896,TRUE,inf,0.002935701,0.001134075,7.99736575,239.3203125,86.5524292,1.904691808
9281.pgm,256x256,19928,6.1003,TRUE,inf,0.007119539,0.003633491,7.996973268,275.8046875,76.0925293,0.818960152
9282.pgm,256x256,8646,3.2102,TRUE,inf,0.005182939,0.000732104,7.997521622,226.0078125,92.14782715,7.827621161
9283.pgm,256x256,1091,3.3708,TRUE,inf,0.00093101,0.00589024,7.997790633,200,96.11358643,4.38079834
9284.pgm,256x256,9679,4.1162,TRUE,inf,0.005112296,0.002356627,7.996975661,275.4921875,90.08636475,3.872285731
9285.pgm,256x256,8076,3.9568,TRUE,inf,-0.001730658,0.003992249,7.997211009,252.96875,91.17736816,3.926535214
9286.pgm,256x256,12872,5.0156,TRUE,inf,0.004021043,0.008150676,7.996961047,275.8203125,85.20507813,1.831748813
9287.pgm,256x256,3440,5.3513,TRUE,inf,-0.000889495,0.003992277,7.997244382,249.21875,85.25695801,1.030022116
9288.pgm,256x256,6599,4.7405,TRUE,inf,0.00483532,0.005233697,7.997334541,241.9921875,89.45007324,2.037676643
9289.pgm,256x256,6048,2.926,TRUE,inf,0.003060928,0.004708679,7.99718473,255.1015625,94.02160645,8.0817907
929.pgm,256x256,5955,4.6443,TRUE,inf,0.003883935,-0.000779276,7.996983941,275.6875,89.83459473,2.043828029
9290.pgm,256x256,381,0.9863,TRUE,inf,0.008688864,0.004681922,7.997342629,242.109375,99.31335449,35.56581983
9291.pgm,256x256,2819,3.5459,TRUE,inf,0.002179052,0.004438746,7.996937012,279.4140625,94.77844238,4.313845167
9292.pgm,256x256,8816,3.1355,TRUE,inf,0.005229895,0.005139664,7.997340531,242.7109375,92.03186035,7.722526999
9293.pgm,256x256,12224,4.1768,TRUE,inf,0.002523025,0.00416687,7.997329424,243.2265625,88.05999756,3.673909505
9294.pgm,256x256,11846,4.1252,TRUE,inf,0.006258829,0.003342802,7.997582034,219.5,88.19580078,3.704331342
9295.pgm,256x256,14879,5.8892,TRUE,inf,0.006414318,0.005111945,7.997169925,258.1328125,78.7612915,0.890538833
9296.pgm,256x256,7744,3.0317,TRUE,inf,0.010523663,0.003145691,7.997217337,251.8203125,92.80853271,7.861854703
9297.pgm,256x256,6244,2.2644,TRUE,inf,0.005160317,-0.000144777,7.997404646,236.90625,94.42749023,16.15421669
9298.pgm,256x256,5144,5.4424,TRUE,inf,0.003147064,0.003920911,7.99729054,244.5390625,84.62371826,1.028155159
9299.pgm,256x256,9307,3.9995,TRUE,inf,0.002966847,0.005437755,7.997166691,256.59375,90.22064209,3.859821394
93.pgm,256x256,3413,5.3904,TRUE,inf,0.00659586,0.003904632,7.997586259,219.09375,85.58654785,1.047494926
930.pgm,256x256,14964,5.8887,TRUE,inf,0.004904972,0.003457458,7.99790884,189.4140625,78.87420654,0.89117312
9300.pgm,256x256,9155,3.9841,TRUE,inf,0.003354715,0.005349661,7.997255714,249.796875,90.24047852,3.877982345
9301.pgm,256x256,4165,4.5642,TRUE,inf,0.002425764,0.006111467,7.997160255,256.6484375,90.97900391,2.125333898
9302.pgm,256x256,3891,6.311,TRUE,inf,0.001078095,0.003117065,7.997208962,254.09375,73.43444824,0.492057052
9303.pgm,256x256,514,6.2166,TRUE,inf,0.004561626,0.005461694,7.997489595,229,74.87335205,0.510098326
9304.pgm,256x256,10080,3.3235,TRUE,inf,0.002309732,0.003513514,7.997272668,246.171875,90.8706665,7.588489009
9305.pgm,256x256,16346,5.9426,TRUE,inf,0.005075173,0.005492458,7.996893026,281.3125,77.91442871,0.874950933
9306.pgm,256x256,4607,5.427,TRUE,inf,0.001342104,0.003118743,7.997186826,254.546875,84.93804932,1.033648323
9307.pgm,256x256,15721,5.9177,TRUE,inf,0.004978287,0.006242954,7.997219118,252.5390625,78.4286499,0.871917126
9308.pgm,256x256,232,4.2024,TRUE,inf,0.00190055,0.00305225,7.997389231,236.9921875,93.61114502,2.175472484
9309.pgm,256x256,5251,6.3655,TRUE,inf,0.004693775,0.000910246,7.997450493,231.265625,73.20861816,0.488771925
931.pgm,256x256,7034,0.8704,TRUE,inf,-9.20E-05,0.010283182,7.997166652,258.4140625,94.29473877,31.59926471
