Image,mean_zero_planes
7827.pgm,6.6370849609375
7828.pgm,5.822998046875
7829.pgm,6.001708984375
783.pgm,4.76910400390625
7830.pgm,6.60858154296875
7831.pgm,3.459716796875
7832.pgm,6.2119140625
7833.pgm,6.33258056640625
7834.pgm,6.40472412109375
7835.pgm,6.405029296875
7836.pgm,6.4266357421875
7837.pgm,6.47296142578125
7838.pgm,6.506103515625
7839.pgm,6.1519775390625
784.pgm,3.98345947265625
7840.pgm,6.1739501953125
7841.pgm,5.95263671875
7842.pgm,5.6497802734375
7843.pgm,5.75982666015625
7844.pgm,5.69195556640625
7845.pgm,4.97625732421875
7846.pgm,5.04107666015625
7847.pgm,4.58856201171875
7848.pgm,5.3546142578125
7849.pgm,5.39288330078125
785.pgm,4.618408203125
7850.pgm,5.4703369140625
7851.pgm,6.00689697265625
7852.pgm,5.86566162109375
7853.pgm,5.416015625
7854.pgm,5.623291015625
7855.pgm,5.54608154296875
7856.pgm,5.169921875
7857.pgm,5.77398681640625
7858.pgm,5.6500244140625
7859.pgm,5.58966064453125
786.pgm,5.29974365234375
7860.pgm,5.486328125
7861.pgm,5.92034912109375
7862.pgm,5.87353515625
7863.pgm,5.996337890625
7864.pgm,5.88818359375
7865.pgm,5.31793212890625
7866.pgm,6.11224365234375
7867.pgm,6.08074951171875
7868.pgm,6.18212890625
7869.pgm,6.47430419921875
787.pgm,3.46771240234375
7870.pgm,5.69293212890625
7871.pgm,3.12982177734375
7872.pgm,5.67303466796875
7873.pgm,4.3292236328125
7874.pgm,5.80743408203125
7875.pgm,5.3834228515625
7876.pgm,4.6329345703125
7877.pgm,5.67022705078125
7878.pgm,5.64813232421875
7879.pgm,3.53839111328125
788.pgm,5.0050048828125
7880.pgm,5.1480712890625
7881.pgm,4.33441162109375
7882.pgm,5.87322998046875
7883.pgm,5.0985107421875
7884.pgm,5.6016845703125
7885.pgm,6.34356689453125
7886.pgm,5.92877197265625
7887.pgm,6.09765625
7888.pgm,5.4571533203125
7889.pgm,4.7919921875
789.pgm,6.3582763671875
7890.pgm,6.58978271484375
7891.pgm,5.3980712890625
7892.pgm,5.18798828125
7893.pgm,4.92218017578125
7894.pgm,4.39398193359375
7895.pgm,5.8961181640625
7896.pgm,5.33447265625
7897.pgm,5.2117919921875
7898.pgm,5.42596435546875
7899.pgm,5.40447998046875
79.pgm,3.674072265625
790.pgm,4.9415283203125
7900.pgm,4.54522705078125
7901.pgm,4.236328125
7902.pgm,5.17291259765625
7903.pgm,5.579833984375
7904.pgm,5.8448486328125
7905.pgm,5.96807861328125
7906.pgm,5.9351806640625
7907.pgm,5.4368896484375
7908.pgm,6.01202392578125
7909.pgm,5.84014892578125
791.pgm,5.122802734375
7910.pgm,5.7825927734375
7911.pgm,6.09942626953125
7912.pgm,6.98199462890625
7913.pgm,5.0380859375
7914.pgm,5.35906982421875
7915.pgm,6.22137451171875
7916.pgm,6.21807861328125
7917.pgm,6.39349365234375
7918.pgm,6.06103515625
7919.pgm,6.2867431640625
792.pgm,5.21527099609375
7920.pgm,6.229248046875
7921.pgm,6.083251953125
7922.pgm,5.81854248046875
7923.pgm,5.44464111328125
7924.pgm,4.52886962890625
7925.pgm,4.4033203125
7926.pgm,4.23101806640625
7927.pgm,4.6199951171875
7928.pgm,4.52099609375
7929.pgm,4.6962890625
793.pgm,3.82122802734375
7930.pgm,4.3101806640625
7931.pgm,5.3720703125
7932.pgm,4.612060546875
7933.pgm,6.2200927734375
7934.pgm,5.72052001953125
7935.pgm,5.0799560546875
7936.pgm,4.44573974609375
7937.pgm,5.58441162109375
7938.pgm,4.24169921875
7939.pgm,3.73114013671875
794.pgm,6.0826416015625
7940.pgm,5.186279296875
7941.pgm,5.748779296875
7942.pgm,6.24169921875
7943.pgm,4.92059326171875
7944.pgm,4.59649658203125
7945.pgm,4.6123046875
7946.pgm,5.20880126953125
7947.pgm,5.5562744140625
7948.pgm,5.10943603515625
7949.pgm,6.35015869140625
795.pgm,4.57598876953125
7950.pgm,5.0701904296875
7951.pgm,6.66070556640625
7952.pgm,5.92047119140625
7953.pgm,5.69219970703125
7954.pgm,5.62664794921875
7955.pgm,5.330078125
7956.pgm,5.60369873046875
7957.pgm,3.7718505859375
7958.pgm,4.61981201171875
7959.pgm,5.27484130859375
796.pgm,4.8194580078125
7960.pgm,3.20379638671875
7961.pgm,5.226318359375
7962.pgm,4.5421142578125
7963.pgm,4.9710693359375
7964.pgm,5.31732177734375
7965.pgm,5.2977294921875
7966.pgm,4.60955810546875
7967.pgm,6.09576416015625
7968.pgm,6.1973876953125
7969.pgm,6.20562744140625
797.pgm,5.45379638671875
7970.pgm,6.78155517578125
7971.pgm,6.78363037109375
7972.pgm,6.7784423828125
7973.pgm,6.776123046875
7974.pgm,6.7216796875
7975.pgm,6.80499267578125
7976.pgm,6.9967041015625
7977.pgm,7.18603515625
7978.pgm,6.927734375
7979.pgm,6.4464111328125
798.pgm,4.2249755859375
7980.pgm,6.97357177734375
7981.pgm,6.70538330078125
7982.pgm,6.32330322265625
7983.pgm,6.9693603515625
7984.pgm,6.16021728515625
7985.pgm,6.69073486328125
7986.pgm,6.7801513671875
7987.pgm,7.0361328125
7988.pgm,6.5684814453125
7989.pgm,6.41680908203125
799.pgm,4.988037109375
7990.pgm,6.3648681640625
7991.pgm,6.8878173828125
7992.pgm,6.82501220703125
7993.pgm,6.41265869140625
7994.pgm,6.89788818359375
7995.pgm,5.176025390625
7996.pgm,4.90728759765625
7997.pgm,4.6748046875
7998.pgm,4.871826171875
7999.pgm,4.74493408203125
8.pgm,4.61883544921875
80.pgm,5.49041748046875
800.pgm,4.412353515625
8000.pgm,4.61175537109375
8001.pgm,6.98052978515625
8002.pgm,6.7149658203125
8003.pgm,6.66876220703125
8004.pgm,6.58355712890625
8005.pgm,6.89837646484375
8006.pgm,6.4085693359375
8007.pgm,6.1715087890625
8008.pgm,6.63299560546875
8009.pgm,6.60919189453125
801.pgm,3.58038330078125
8010.pgm,6.64398193359375
8011.pgm,6.6375732421875
8012.pgm,6.61541748046875
8013.pgm,6.7235107421875
8014.pgm,6.2518310546875
8015.pgm,6.15966796875
8016.pgm,6.64697265625
8017.pgm,5.8367919921875
8018.pgm,6.81890869140625
8019.pgm,6.5242919921875
802.pgm,3.98248291015625
8020.pgm,6.909423828125
8021.pgm,6.8912353515625
8022.pgm,4.7674560546875
8023.pgm,4.90338134765625
8024.pgm,4.78765869140625
8025.pgm,4.8341064453125
8026.pgm,5.73944091796875
8027.pgm,5.0211181640625
8028.pgm,5.70672607421875
8029.pgm,5.7117919921875
803.pgm,4.1822509765625
8030.pgm,5.61663818359375
8031.pgm,5.60711669921875
8032.pgm,3.8643798828125
8033.pgm,4.68170166015625
8034.pgm,4.53900146484375
8035.pgm,3.249267578125
8036.pgm,5.95684814453125
8037.pgm,4.82861328125
8038.pgm,4.7279052734375
8039.pgm,5.58599853515625
804.pgm,6.09417724609375
8040.pgm,6.1363525390625
8041.pgm,5.79302978515625
8042.pgm,5.359375
8043.pgm,5.63555908203125
8044.pgm,5.85003662109375
8045.pgm,4.5946044921875
8046.pgm,6.25164794921875
8047.pgm,6.65655517578125
8048.pgm,6.7596435546875
8049.pgm,6.69537353515625
805.pgm,4.68878173828125
8050.pgm,6.4757080078125
8051.pgm,6.77667236328125
8052.pgm,6.75665283203125
8053.pgm,5.30377197265625
8054.pgm,5.7979736328125
8055.pgm,5.65911865234375
8056.pgm,4.62054443359375
8057.pgm,6.02337646484375
8058.pgm,6.179443359375
8059.pgm,5.5257568359375
806.pgm,3.168701171875
8060.pgm,5.49053955078125
8061.pgm,5.30810546875
8062.pgm,4.627685546875
8063.pgm,3.99774169921875
8064.pgm,4.27734375
8065.pgm,4.55694580078125
8066.pgm,3.57708740234375
8067.pgm,5.45562744140625
8068.pgm,3.7093505859375
8069.pgm,4.10968017578125
807.pgm,5.02532958984375
8070.pgm,5.031005859375
8071.pgm,4.4676513671875
8072.pgm,5.68536376953125
8073.pgm,5.2554931640625
8074.pgm,3.68463134765625
8075.pgm,3.624267578125
8076.pgm,4.08392333984375
8077.pgm,6.041748046875
8078.pgm,5.6556396484375
8079.pgm,5.40704345703125
808.pgm,5.47406005859375
8080.pgm,5.56561279296875
8081.pgm,4.89300537109375
8082.pgm,4.2012939453125
8083.pgm,5.28314208984375
8084.pgm,4.75030517578125
8085.pgm,4.4041748046875
8086.pgm,4.5025634765625
8087.pgm,4.85894775390625
8088.pgm,4.4149169921875
8089.pgm,4.5408935546875
809.pgm,4.23931884765625
8090.pgm,4.66754150390625
8091.pgm,6.0748291015625
8092.pgm,5.0
8093.pgm,6.5843505859375
8094.pgm,6.46490478515625
8095.pgm,6.3363037109375
8096.pgm,6.44854736328125
8097.pgm,6.6903076171875
8098.pgm,6.6148681640625
8099.pgm,6.330322265625
81.pgm,4.49932861328125
810.pgm,5.99249267578125
8100.pgm,6.57733154296875
8101.pgm,6.61236572265625
8102.pgm,6.43994140625
8103.pgm,6.6995849609375
8104.pgm,6.661865234375
8105.pgm,6.6873779296875
8106.pgm,6.87701416015625
8107.pgm,7.01995849609375
8108.pgm,6.88262939453125
8109.pgm,6.7427978515625
811.pgm,4.77935791015625
8110.pgm,6.7354736328125
8111.pgm,6.623291015625
8112.pgm,6.52886962890625
8113.pgm,5.18463134765625
8114.pgm,5.5985107421875
8115.pgm,5.96307373046875
8116.pgm,6.74346923828125
8117.pgm,6.65240478515625
8118.pgm,6.56402587890625
8119.pgm,4.703125
812.pgm,4.25115966796875
8120.pgm,5.64117431640625
8121.pgm,6.53851318359375
8122.pgm,6.292236328125
8123.pgm,6.30804443359375
8124.pgm,6.0213623046875
8125.pgm,5.20391845703125
8126.pgm,5.14288330078125
8127.pgm,4.817626953125
8128.pgm,5.17755126953125
8129.pgm,4.68328857421875
813.pgm,4.73785400390625
8130.pgm,5.0113525390625
8131.pgm,4.73052978515625
8132.pgm,4.34478759765625
8133.pgm,4.4105224609375
8134.pgm,4.555908203125
8135.pgm,4.848876953125
8136.pgm,2.52838134765625
8137.pgm,2.39251708984375
8138.pgm,5.53863525390625
8139.pgm,5.3311767578125
814.pgm,3.41473388671875
8140.pgm,5.795166015625
8141.pgm,4.75030517578125
8142.pgm,5.42352294921875
8143.pgm,5.78253173828125
8144.pgm,3.813720703125
8145.pgm,3.61029052734375
8146.pgm,3.1845703125
8147.pgm,4.77337646484375
8148.pgm,4.5157470703125
8149.pgm,4.47772216796875
815.pgm,4.24102783203125
8150.pgm,4.58770751953125
8151.pgm,4.62774658203125
8152.pgm,5.03253173828125
8153.pgm,5.35833740234375
8154.pgm,5.985595703125
8155.pgm,5.93023681640625
8156.pgm,5.341552734375
8157.pgm,6.3212890625
8158.pgm,6.6697998046875
8159.pgm,6.47772216796875
816.pgm,4.02545166015625
8160.pgm,6.8790283203125
8161.pgm,6.75994873046875
8162.pgm,6.87890625
8163.pgm,6.29583740234375
8164.pgm,4.9625244140625
8165.pgm,4.67657470703125
8166.pgm,5.2650146484375
8167.pgm,3.5916748046875
8168.pgm,4.9345703125
8169.pgm,5.3387451171875
817.pgm,4.3695068359375
8170.pgm,4.82135009765625
8171.pgm,5.17962646484375
8172.pgm,4.99688720703125
8173.pgm,2.85296630859375
8174.pgm,2.851318359375
8175.pgm,4.222412109375
8176.pgm,4.07891845703125
8177.pgm,3.8701171875
8178.pgm,4.38238525390625
8179.pgm,4.3294677734375
818.pgm,3.71435546875
8180.pgm,4.15057373046875
8181.pgm,5.12957763671875
8182.pgm,5.72900390625
8183.pgm,5.12335205078125
8184.pgm,4.43255615234375
8185.pgm,3.489501953125
8186.pgm,5.57269287109375
8187.pgm,5.6939697265625
8188.pgm,3.03924560546875
8189.pgm,5.61712646484375
819.pgm,4.86724853515625
8190.pgm,4.93792724609375
8191.pgm,4.6942138671875
8192.pgm,5.50341796875
8193.pgm,5.47540283203125
8194.pgm,4.9635009765625
8195.pgm,4.69378662109375
8196.pgm,5.258544921875
8197.pgm,4.9056396484375
8198.pgm,4.0760498046875
8199.pgm,6.07305908203125
82.pgm,4.8680419921875
820.pgm,2.9814453125
8200.pgm,6.05499267578125
8201.pgm,5.83807373046875
8202.pgm,5.71551513671875
8203.pgm,5.35736083984375
8204.pgm,4.94854736328125
8205.pgm,5.07403564453125
8206.pgm,5.1492919921875
8207.pgm,6.59832763671875
8208.pgm,6.4803466796875
8209.pgm,6.38690185546875
821.pgm,4.2564697265625
8210.pgm,5.52313232421875
8211.pgm,6.15740966796875
8212.pgm,4.4852294921875
8213.pgm,4.60272216796875
8214.pgm,4.2391357421875
8215.pgm,4.56494140625
8216.pgm,3.1011962890625
8217.pgm,2.95977783203125
8218.pgm,3.2034912109375
8219.pgm,2.9044189453125
822.pgm,3.38037109375
8220.pgm,2.91912841796875
8221.pgm,3.0201416015625
8222.pgm,3.74639892578125
8223.pgm,4.36358642578125
8224.pgm,2.4813232421875
8225.pgm,3.69854736328125
8226.pgm,3.58740234375
8227.pgm,4.32037353515625
8228.pgm,3.701904296875
8229.pgm,4.4893798828125
823.pgm,5.09588623046875
8230.pgm,5.99932861328125
8231.pgm,6.956298828125
8232.pgm,6.05548095703125
8233.pgm,6.3447265625
8234.pgm,6.76104736328125
8235.pgm,6.57843017578125
8236.pgm,5.2652587890625
8237.pgm,4.95751953125
8238.pgm,5.19598388671875
8239.pgm,6.33001708984375
824.pgm,5.5477294921875
8240.pgm,4.5516357421875
8241.pgm,5.61431884765625
8242.pgm,5.2918701171875
8243.pgm,4.32855224609375
8244.pgm,5.556884765625
8245.pgm,4.46990966796875
8246.pgm,6.228271484375
8247.pgm,5.7646484375
8248.pgm,5.2696533203125
8249.pgm,6.6051025390625
825.pgm,5.505615234375
8250.pgm,6.2806396484375
8251.pgm,6.29388427734375
8252.pgm,5.84088134765625
8253.pgm,5.9481201171875
8254.pgm,5.90008544921875
8255.pgm,5.872314453125
8256.pgm,5.71044921875
8257.pgm,6.899658203125
8258.pgm,5.8096923828125
8259.pgm,5.82403564453125
826.pgm,3.84002685546875
8260.pgm,4.10107421875
8261.pgm,4.17742919921875
8262.pgm,4.7010498046875
8263.pgm,4.8917236328125
8264.pgm,4.2032470703125
8265.pgm,4.76458740234375
8266.pgm,5.24444580078125
8267.pgm,5.42523193359375
8268.pgm,5.19219970703125
8269.pgm,4.58782958984375
827.pgm,5.15087890625
8270.pgm,5.39239501953125
8271.pgm,5.43511962890625
8272.pgm,4.81243896484375
8273.pgm,5.09814453125
8274.pgm,4.2574462890625
8275.pgm,5.7484130859375
8276.pgm,5.9539794921875
8277.pgm,5.686279296875
8278.pgm,6.4163818359375
8279.pgm,5.1458740234375
828.pgm,4.70635986328125
8280.pgm,6.6048583984375
8281.pgm,6.61907958984375
8282.pgm,6.6612548828125
8283.pgm,6.53887939453125
8284.pgm,3.5606689453125
8285.pgm,3.6971435546875
8286.pgm,6.91314697265625
8287.pgm,6.91839599609375
8288.pgm,6.3563232421875
8289.pgm,6.206298828125
829.pgm,5.01043701171875
8290.pgm,6.28717041015625
8291.pgm,5.21356201171875
8292.pgm,4.743896484375
8293.pgm,5.05804443359375
8294.pgm,4.536376953125
8295.pgm,6.2762451171875
8296.pgm,5.39202880859375
8297.pgm,5.0960693359375
8298.pgm,5.88201904296875
8299.pgm,6.80767822265625
83.pgm,3.8905029296875
830.pgm,4.9012451171875
8300.pgm,5.9554443359375
8301.pgm,3.217041015625
8302.pgm,2.974609375
8303.pgm,2.6917724609375
8304.pgm,3.28668212890625
8305.pgm,2.51458740234375
8306.pgm,3.19757080078125
8307.pgm,3.5513916015625
8308.pgm,3.17901611328125
8309.pgm,3.19964599609375
831.pgm,2.75445556640625
8310.pgm,3.9581298828125
8311.pgm,2.83447265625
8312.pgm,2.73602294921875
8313.pgm,3.6695556640625
8314.pgm,4.5008544921875
8315.pgm,3.78045654296875
8316.pgm,3.70245361328125
8317.pgm,3.05364990234375
8318.pgm,3.103271484375
8319.pgm,3.1124267578125
832.pgm,6.0799560546875
8320.pgm,3.33294677734375
8321.pgm,3.2918701171875
8322.pgm,3.182861328125
8323.pgm,3.13092041015625
8324.pgm,3.641357421875
8325.pgm,3.6265869140625
8326.pgm,2.7977294921875
8327.pgm,3.025634765625
8328.pgm,2.3172607421875
8329.pgm,3.21905517578125
833.pgm,4.142333984375
8330.pgm,4.65557861328125
8331.pgm,5.69659423828125
8332.pgm,4.87646484375
8333.pgm,4.761962890625
8334.pgm,2.73193359375
8335.pgm,3.89349365234375
8336.pgm,4.2181396484375
8337.pgm,5.79254150390625
8338.pgm,6.67401123046875
8339.pgm,6.69140625
834.pgm,4.51690673828125
8340.pgm,6.67279052734375
8341.pgm,5.91058349609375
8342.pgm,6.25177001953125
8343.pgm,6.57733154296875
8344.pgm,6.443359375
8345.pgm,3.92047119140625
8346.pgm,4.00775146484375
8347.pgm,6.21099853515625
8348.pgm,5.9547119140625
8349.pgm,5.95458984375
835.pgm,4.27532958984375
8350.pgm,4.0916748046875
8351.pgm,4.29718017578125
8352.pgm,4.16302490234375
8353.pgm,4.0987548828125
8354.pgm,4.0643310546875
8355.pgm,4.651123046875
8356.pgm,4.45501708984375
8357.pgm,4.6263427734375
8358.pgm,6.03387451171875
8359.pgm,5.8699951171875
836.pgm,3.67437744140625
8360.pgm,6.05487060546875
8361.pgm,5.94366455078125
8362.pgm,6.8797607421875
8363.pgm,6.897705078125
8364.pgm,6.75048828125
8365.pgm,5.80194091796875
8366.pgm,5.7325439453125
8367.pgm,6.0853271484375
8368.pgm,6.15966796875
8369.pgm,5.64306640625
837.pgm,5.092041015625
8370.pgm,5.18267822265625
8371.pgm,5.05267333984375
8372.pgm,5.13592529296875
8373.pgm,4.99267578125
8374.pgm,4.8983154296875
8375.pgm,4.9322509765625
8376.pgm,6.48175048828125
8377.pgm,6.3616943359375
8378.pgm,6.10101318359375
8379.pgm,6.50750732421875
838.pgm,4.10467529296875
8380.pgm,6.524169921875
8381.pgm,6.54119873046875
8382.pgm,2.76263427734375
8383.pgm,2.84234619140625
8384.pgm,4.43585205078125
8385.pgm,5.3795166015625
8386.pgm,4.33203125
8387.pgm,4.47906494140625
8388.pgm,5.4661865234375
8389.pgm,5.4085693359375
839.pgm,4.40966796875
8390.pgm,5.60296630859375
8391.pgm,5.55120849609375
8392.pgm,5.9251708984375
8393.pgm,5.1798095703125
8394.pgm,5.225830078125
8395.pgm,6.57830810546875
8396.pgm,5.59814453125
8397.pgm,5.60919189453125
8398.pgm,6.120361328125
8399.pgm,6.09295654296875
84.pgm,5.77191162109375
840.pgm,3.27197265625
8400.pgm,6.2979736328125
8401.pgm,6.22869873046875
8402.pgm,6.22747802734375
8403.pgm,4.8399658203125
8404.pgm,5.22216796875
8405.pgm,6.04071044921875
8406.pgm,5.5518798828125
8407.pgm,5.2615966796875
8408.pgm,6.2537841796875
8409.pgm,6.2171630859375
841.pgm,3.7349853515625
8410.pgm,5.9765625
8411.pgm,5.97613525390625
8412.pgm,5.5081787109375
8413.pgm,5.87786865234375
8414.pgm,5.52874755859375
8415.pgm,5.5877685546875
8416.pgm,6.034423828125
8417.pgm,6.15667724609375
8418.pgm,4.211669921875
8419.pgm,4.09893798828125
842.pgm,4.748046875
8420.pgm,3.70208740234375
8421.pgm,3.59417724609375
8422.pgm,3.86090087890625
8423.pgm,5.71630859375
8424.pgm,5.33831787109375
8425.pgm,5.4058837890625
8426.pgm,6.107421875
8427.pgm,5.21044921875
8428.pgm,4.76788330078125
8429.pgm,6.4615478515625
843.pgm,5.2178955078125
8430.pgm,6.92718505859375
8431.pgm,6.92828369140625
8432.pgm,3.726318359375
8433.pgm,5.1734619140625
8434.pgm,4.22283935546875
8435.pgm,4.691650390625
8436.pgm,4.71319580078125
8437.pgm,5.6397705078125
8438.pgm,3.796630859375
8439.pgm,4.4541015625
844.pgm,5.1954345703125
8440.pgm,3.77789306640625
8441.pgm,5.5069580078125
8442.pgm,5.10888671875
8443.pgm,4.6519775390625
8444.pgm,4.72589111328125
8445.pgm,4.59735107421875
8446.pgm,4.9891357421875
8447.pgm,5.57196044921875
8448.pgm,4.7640380859375
8449.pgm,4.267822265625
845.pgm,5.61431884765625
8450.pgm,4.433837890625
8451.pgm,4.63604736328125
8452.pgm,5.21826171875
8453.pgm,6.1182861328125
8454.pgm,6.02923583984375
8455.pgm,5.99359130859375
8456.pgm,5.97369384765625
8457.pgm,6.0208740234375
8458.pgm,6.0501708984375
8459.pgm,6.021484375
846.pgm,5.15850830078125
8460.pgm,5.93939208984375
8461.pgm,5.0244140625
8462.pgm,4.518310546875
8463.pgm,5.86053466796875
8464.pgm,5.0654296875
8465.pgm,5.1500244140625
8466.pgm,5.71881103515625
8467.pgm,5.449462890625
8468.pgm,6.143798828125
8469.pgm,4.21295166015625
847.pgm,4.08343505859375
8470.pgm,6.32958984375
8471.pgm,6.31170654296875
8472.pgm,6.602783203125
8473.pgm,6.10595703125
8474.pgm,6.7711181640625
8475.pgm,5.5103759765625
8476.pgm,5.42291259765625
8477.pgm,3.47705078125
8478.pgm,6.41229248046875
8479.pgm,6.00537109375
848.pgm,3.2425537109375
8480.pgm,5.612060546875
8481.pgm,5.55242919921875
8482.pgm,5.17022705078125
8483.pgm,5.47894287109375
8484.pgm,4.96966552734375
8485.pgm,4.73748779296875
8486.pgm,4.65289306640625
8487.pgm,4.1324462890625
8488.pgm,4.8851318359375
8489.pgm,4.51019287109375
849.pgm,5.48565673828125
8490.pgm,5.665771484375
8491.pgm,5.813232421875
8492.pgm,6.25390625
8493.pgm,6.3770751953125
8494.pgm,6.78411865234375
8495.pgm,6.8017578125
8496.pgm,6.7578125
8497.pgm,6.10675048828125
8498.pgm,5.94744873046875
8499.pgm,4.87451171875
85.pgm,3.8568115234375
850.pgm,4.5404052734375
8500.pgm,4.8028564453125
8501.pgm,4.60296630859375
8502.pgm,4.98712158203125
8503.pgm,4.85211181640625
8504.pgm,4.9378662109375
8505.pgm,4.809814453125
8506.pgm,4.37139892578125
8507.pgm,4.22412109375
8508.pgm,4.03338623046875
8509.pgm,5.1224365234375
851.pgm,5.5118408203125
8510.pgm,3.7119140625
8511.pgm,4.30889892578125
8512.pgm,4.731689453125
8513.pgm,4.87933349609375
8514.pgm,4.9444580078125
8515.pgm,3.99810791015625
8516.pgm,4.9532470703125
8517.pgm,4.32562255859375
8518.pgm,5.358154296875
8519.pgm,4.470458984375
852.pgm,4.12060546875
8520.pgm,3.86578369140625
8521.pgm,3.65399169921875
8522.pgm,4.41534423828125
8523.pgm,4.35272216796875
8524.pgm,4.97491455078125
8525.pgm,4.245361328125
8526.pgm,4.377685546875
8527.pgm,3.5283203125
8528.pgm,5.07373046875
8529.pgm,4.69549560546875
853.pgm,5.275146484375
8530.pgm,4.530029296875
8531.pgm,4.65924072265625
8532.pgm,4.46826171875
8533.pgm,4.6251220703125
8534.pgm,4.89605712890625
8535.pgm,3.79443359375
8536.pgm,5.50091552734375
8537.pgm,5.19964599609375
8538.pgm,6.03851318359375
8539.pgm,4.9185791015625
854.pgm,4.67333984375
8540.pgm,6.41357421875
8541.pgm,5.437744140625
8542.pgm,4.9063720703125
8543.pgm,5.8675537109375
8544.pgm,5.727783203125
8545.pgm,5.69476318359375
8546.pgm,4.55743408203125
8547.pgm,4.61846923828125
8548.pgm,4.70404052734375
8549.pgm,6.00177001953125
855.pgm,5.09075927734375
8550.pgm,6.191162109375
8551.pgm,5.23773193359375
8552.pgm,5.270263671875
8553.pgm,4.5050048828125
8554.pgm,4.806884765625
8555.pgm,5.357421875
8556.pgm,4.6019287109375
8557.pgm,5.33013916015625
8558.pgm,5.34912109375
8559.pgm,5.0787353515625
856.pgm,3.72418212890625
8560.pgm,4.8160400390625
8561.pgm,4.43157958984375
8562.pgm,4.31158447265625
8563.pgm,4.416259765625
8564.pgm,4.55908203125
8565.pgm,4.875732421875
8566.pgm,4.95904541015625
8567.pgm,4.91485595703125
8568.pgm,4.83270263671875
8569.pgm,5.3314208984375
857.pgm,4.55352783203125
8570.pgm,5.19781494140625
8571.pgm,4.93292236328125
8572.pgm,4.4044189453125
8573.pgm,4.04791259765625
8574.pgm,3.38360595703125
8575.pgm,3.55157470703125
8576.pgm,4.47210693359375
8577.pgm,4.51751708984375
8578.pgm,4.38177490234375
8579.pgm,3.65533447265625
858.pgm,4.96710205078125
8580.pgm,4.3221435546875
8581.pgm,4.24505615234375
8582.pgm,5.4622802734375
8583.pgm,5.48895263671875
8584.pgm,5.60870361328125
8585.pgm,5.4801025390625
8586.pgm,5.2640380859375
8587.pgm,5.826904296875
8588.pgm,5.6895751953125
8589.pgm,5.70166015625
859.pgm,4.12188720703125
8590.pgm,5.66845703125
8591.pgm,4.021728515625
8592.pgm,4.42779541015625
8593.pgm,4.38818359375
8594.pgm,4.37689208984375
8595.pgm,5.181396484375
8596.pgm,4.11151123046875
8597.pgm,3.54010009765625
8598.pgm,5.06500244140625
8599.pgm,4.79986572265625
86.pgm,5.60968017578125
860.pgm,5.23309326171875
8600.pgm,4.22442626953125
8601.pgm,4.26751708984375
8602.pgm,5.54302978515625
8603.pgm,5.00579833984375
8604.pgm,5.9598388671875
8605.pgm,5.409423828125
8606.pgm,6.62127685546875
8607.pgm,6.35626220703125
8608.pgm,4.082275390625
8609.pgm,4.35107421875
861.pgm,5.1300048828125
8610.pgm,4.23956298828125
8611.pgm,3.64105224609375
8612.pgm,3.796630859375
8613.pgm,5.07080078125
8614.pgm,5.00323486328125
8615.pgm,5.05609130859375
8616.pgm,6.38433837890625
8617.pgm,5.62347412109375
8618.pgm,5.847412109375
8619.pgm,5.57537841796875
862.pgm,3.3148193359375
8620.pgm,6.47052001953125
8621.pgm,6.1768798828125
8622.pgm,6.41619873046875
8623.pgm,4.737548828125
8624.pgm,4.68402099609375
8625.pgm,5.3099365234375
8626.pgm,4.801513671875
8627.pgm,5.71417236328125
8628.pgm,5.5777587890625
8629.pgm,4.51263427734375
863.pgm,4.53106689453125
8630.pgm,5.349609375
8631.pgm,4.882568359375
8632.pgm,5.2052001953125
8633.pgm,4.53741455078125
8634.pgm,5.08642578125
8635.pgm,4.85382080078125
8636.pgm,5.15728759765625
8637.pgm,5.6453857421875
8638.pgm,2.74481201171875
8639.pgm,3.2802734375
864.pgm,4.53973388671875
8640.pgm,3.28533935546875
8641.pgm,5.05291748046875
8642.pgm,4.00262451171875
8643.pgm,5.20281982421875
8644.pgm,4.583984375
8645.pgm,5.2532958984375
8646.pgm,5.54364013671875
8647.pgm,6.23822021484375
8648.pgm,6.306640625
8649.pgm,6.317626953125
865.pgm,6.49334716796875
8650.pgm,6.20849609375
8651.pgm,4.36865234375
8652.pgm,4.71868896484375
8653.pgm,4.974609375
8654.pgm,4.49652099609375
8655.pgm,4.83905029296875
8656.pgm,4.27825927734375
8657.pgm,6.01885986328125
8658.pgm,5.3304443359375
8659.pgm,6.02081298828125
866.pgm,3.91607666015625
8660.pgm,5.4771728515625
8661.pgm,4.89385986328125
8662.pgm,4.8349609375
8663.pgm,4.58740234375
8664.pgm,5.0689697265625
8665.pgm,4.7403564453125
8666.pgm,3.91650390625
8667.pgm,4.0831298828125
8668.pgm,4.6505126953125
8669.pgm,3.9017333984375
867.pgm,6.10858154296875
8670.pgm,4.20806884765625
8671.pgm,3.95709228515625
8672.pgm,3.81219482421875
8673.pgm,4.58642578125
8674.pgm,4.5816650390625
8675.pgm,3.83526611328125
8676.pgm,4.584228515625
8677.pgm,4.25634765625
8678.pgm,4.56781005859375
8679.pgm,5.80670166015625
868.pgm,5.28009033203125
8680.pgm,4.4969482421875
8681.pgm,4.37603759765625
8682.pgm,4.47686767578125
8683.pgm,4.68310546875
8684.pgm,4.41357421875
8685.pgm,3.96746826171875
8686.pgm,4.19476318359375
8687.pgm,5.35260009765625
