image_name,image_size,I_corr_h,I_corr_v,I_se,I_chi2,If_corr_h,If_corr_v,If_se,If_chi2,Im_corr_h,Im_corr_v,Im_se,Im_chi2,npcr_If_I,uaci_If_I,mae_If_I,npcr_Im_I,uaci_Im_I,mae_Im_I,npcr_Im_If,uaci_Im_If,mae_Im_If,embedded_bits,capacity_bpp,extraction_success,psnr_recovery
2042.pgm,256x256,0.956721,0.946623,7.408816,54916.8,0.00347,0.007315,7.996884,284.23,0.003483,0.007304,7.996903,282.3,99.6063,30.7907,78.5163,99.6124,30.7902,78.515,3.7476,0.0147,0.0375,4828,3.876,True,inf
2043.pgm,256x256,0.989205,0.979012,7.399338,61175.59,0.002833,-0.000474,7.997497,227.74,0.002824,-0.000482,7.99725,250.46,99.617,32.1318,81.9361,99.6124,32.1317,81.9359,7.8201,0.0307,0.0782,10207,4.9102,True,inf
2044.pgm,256x256,0.989607,0.978316,7.206347,68900.94,0.003161,0.002244,7.997363,240.07,0.003159,0.002243,7.997437,233.27,99.6033,33.4778,85.3683,99.6002,33.478,85.3689,3.92,0.0154,0.0392,5043,3.7153,True,inf
2045.pgm,256x256,0.962242,0.934494,5.553254,1191980.93,0.00604,0.001035,7.997579,219.19,0.006056,0.001043,7.997523,223.7,99.5987,40.4234,103.0797,99.5911,40.4233,103.0795,7.5607,0.0296,0.0756,9945,4.9761,True,inf
2046.pgm,256x256,0.961393,0.930021,7.31378,60478.64,0.007909,0.001802,7.997083,265.62,0.007923,0.001789,7.996985,274.32,99.6368,28.9725,73.8799,99.6475,28.9723,73.8794,9.0424,0.0355,0.0904,11881,4.2949,True,inf
2047.pgm,256x256,0.976098,0.981885,6.734784,189211.62,0.002974,0.004648,7.997226,251.36,0.002985,0.004673,7.997238,250.02,99.6552,31.1817,79.5133,99.6521,31.1819,79.5138,10.3394,0.0405,0.1034,13415,5.0649,True,inf
2048.pgm,256x256,0.986273,0.9782,7.342596,51015.86,0.004208,0.006222,7.997145,257.35,0.004175,0.00621,7.997113,260.72,99.6094,29.2963,74.7056,99.617,29.2974,74.7084,5.9097,0.0232,0.0591,7804,4.731,True,inf
2049.pgm,256x256,0.972513,0.963514,7.236628,72627.73,0.005181,0.000233,7.996764,294.31,0.005172,0.000229,7.99682,290.41,99.6262,35.3877,90.2387,99.6323,35.3877,90.2388,8.342,0.0327,0.0834,11010,4.2766,True,inf
205.pgm,256x256,0.986507,0.978279,5.979538,510593.8,0.003607,0.00135,7.997055,267.73,0.003615,0.001341,7.997055,266.96,99.6094,32.1889,82.0817,99.6185,32.1893,82.0828,4.2114,0.0165,0.0421,5561,5.532,True,inf
2050.pgm,256x256,0.968968,0.955703,7.681001,25563.86,0.005514,0.005933,7.997453,231.3,0.005526,0.005928,7.997492,228.01,99.617,32.702,83.39,99.6231,32.702,83.39,4.1336,0.0162,0.0413,5406,3.8857,True,inf
2051.pgm,256x256,0.914038,0.906007,7.000651,109247.38,0.0063,0.005405,7.997118,261.8,0.006291,0.005409,7.997142,258.84,99.614,30.6264,78.0973,99.6063,30.6258,78.0958,7.9803,0.0313,0.0798,10346,3.4854,True,inf
2052.pgm,256x256,0.965802,0.962492,7.552334,70099.75,0.005733,0.003239,7.997487,227.95,0.00575,0.003229,7.997268,248.61,99.6216,32.5753,83.0671,99.6246,32.5748,83.0656,8.1772,0.0321,0.0818,10682,3.4272,True,inf
2053.pgm,256x256,0.94407,0.940907,7.239419,76335.84,0.001429,0.003262,7.996998,274.05,0.00143,0.00323,7.997005,273.41,99.6078,30.3983,77.5157,99.614,30.3982,77.5154,7.4951,0.0294,0.075,9651,4.2144,True,inf
2054.pgm,256x256,0.944068,0.948636,6.995086,122332.7,0.003085,0.002872,7.997404,235.32,0.003091,0.002873,7.997414,234.47,99.5956,28.7703,73.3643,99.6002,28.7706,73.3651,0.9903,0.0039,0.0099,1312,4.5076,True,inf
2055.pgm,256x256,0.995381,0.98995,7.065502,83017.71,0.003184,0.00278,7.997325,242.63,0.003173,0.002744,7.997353,240.19,99.6155,32.3635,82.5269,99.6094,32.3629,82.5253,11.3907,0.0447,0.1139,14864,5.1589,True,inf
2056.pgm,256x256,0.953076,0.938336,7.592199,37760.34,0.007763,0.001865,7.996986,273.63,0.007773,0.001829,7.996915,279.9,99.6094,32.379,82.5664,99.6078,32.3792,82.5671,6.5414,0.0257,0.0654,8541,3.3262,True,inf
2057.pgm,256x256,0.99117,0.98537,7.040189,87156.48,0.004112,0.006982,7.997063,267.46,0.004077,0.006988,7.997053,268.91,99.6201,33.6175,85.7245,99.6124,33.6175,85.7246,12.2513,0.048,0.1225,15848,5.2344,True,inf
2058.pgm,256x256,0.991005,0.983405,6.943,99179.81,0.000204,0.004,7.997161,259.68,0.000199,0.003957,7.99728,248.41,99.5941,33.1949,84.647,99.6033,33.1954,84.6483,10.495,0.0412,0.1049,13763,5.1191,True,inf
2059.pgm,256x256,0.961006,0.925887,7.420823,41738.56,0.002783,0.000556,7.997355,240.63,0.002783,0.000588,7.997268,248.53,99.6429,30.1558,76.8972,99.6414,30.1552,76.8958,8.0261,0.0315,0.0803,10636,4.1941,True,inf
206.pgm,256x256,0.870574,0.920795,6.218568,383429.38,0.002319,0.00182,7.997727,207.21,0.002323,0.001819,7.997717,208.19,99.6384,27.2194,69.4093,99.6384,27.2193,69.4092,0.0626,0.0002,0.0006,86,3.3591,True,inf
2060.pgm,256x256,0.902015,0.901011,7.072482,95295.34,0.006611,0.005914,7.997288,246.98,0.006625,0.005888,7.997235,250.96,99.6521,31.4866,80.2909,99.6628,31.4872,80.2923,5.5344,0.0217,0.0553,7242,3.2729,True,inf
2061.pgm,256x256,0.943516,0.950617,7.456885,97445.61,0.001043,0.00067,7.997368,239.57,0.001049,0.00067,7.997389,237.73,99.6475,31.9378,81.4415,99.6475,31.9378,81.4414,0.0977,0.0004,0.001,137,3.5603,True,inf
2062.pgm,256x256,0.935267,0.928277,7.405998,50986.97,0.002288,0.001632,7.996927,278.23,0.002322,0.001641,7.996881,282.47,99.6429,29.0768,74.1459,99.6384,29.0769,74.1461,6.4499,0.0253,0.0645,8309,3.2522,True,inf
2063.pgm,256x256,0.972988,0.95268,7.285164,66995.02,0.005849,0.002369,7.996889,281.01,0.005853,0.002358,7.996744,293.95,99.6719,35.2137,89.7949,99.6704,35.2138,89.7951,2.066,0.0081,0.0207,2719,4.5078,True,inf
2064.pgm,256x256,0.975227,0.972312,7.323099,80597.92,0.000474,-0.000274,7.997321,243.93,0.000477,-0.000269,7.997345,241.8,99.6246,33.538,85.5219,99.6246,33.5377,85.5211,1.6022,0.0063,0.016,2035,4.5278,True,inf
2065.pgm,256x256,0.97433,0.962249,7.675553,24174.53,0.002456,0.002704,7.99744,231.38,0.002479,0.002696,7.997315,243.38,99.6384,31.0801,79.2543,99.6307,31.0801,79.2543,8.1558,0.032,0.0816,10860,4.2385,True,inf
2066.pgm,256x256,0.917757,0.942325,7.07353,125335.96,0.002802,0.002044,7.99689,283.05,0.002809,0.002028,7.996933,279.07,99.6323,34.4581,87.868,99.6323,34.4581,87.8681,0.6851,0.0027,0.0069,929,2.6826,True,inf
2067.pgm,256x256,0.932801,0.937471,6.876813,144555.67,0.001712,0.000242,7.997227,251.61,0.001714,0.000233,7.997246,250.23,99.585,28.3667,72.3351,99.5834,28.3668,72.3353,0.9003,0.0035,0.009,1191,4.4861,True,inf
2068.pgm,256x256,0.985787,0.97516,7.00072,100794.09,-0.000577,0.000993,7.996895,281.87,-0.000587,0.000985,7.99692,279.51,99.5483,36.0594,91.9514,99.5422,36.0591,91.9507,6.546,0.0257,0.0655,8479,4.8477,True,inf
2069.pgm,256x256,0.98176,0.974558,7.383156,71954.4,0.003368,-0.002416,7.997117,261.21,0.0034,-0.002418,7.997003,270.77,99.617,31.7392,80.9349,99.6231,31.7392,80.935,6.7307,0.0264,0.0673,8963,4.0249,True,inf
207.pgm,256x256,0.987963,0.981955,7.007982,123432.77,0.001596,3.5e-05,7.99683,287.46,0.001581,2e-06,7.996644,304.36,99.6063,32.1486,81.9789,99.6094,32.1497,81.9817,8.8409,0.0347,0.0884,11571,5.0005,True,inf
2070.pgm,256x256,0.93822,0.929587,6.083525,439524.2,0.003505,0.006454,7.997037,268.38,0.003488,0.006465,7.997081,264.62,99.6201,26.6879,68.0542,99.6323,26.6881,68.0546,4.6875,0.0184,0.0469,6117,5.5725,True,inf
2071.pgm,256x256,0.965702,0.965851,6.967136,103957.59,0.005626,0.001884,7.997341,241.58,0.005604,0.001888,7.997382,237.02,99.6277,31.9942,81.5853,99.6338,31.9939,81.5845,4.985,0.0195,0.0499,6614,3.9055,True,inf
2072.pgm,256x256,0.984538,0.97169,7.164876,85833.16,0.003718,0.004607,7.997353,240.84,0.003705,0.004609,7.997373,238.84,99.6002,31.4419,80.1768,99.6033,31.4419,80.1768,4.9942,0.0196,0.0499,6528,3.7988,True,inf
2073.pgm,256x256,0.976203,0.965955,6.934249,148754.94,0.004525,0.001966,7.997144,259.78,0.004523,0.001977,7.997201,255.22,99.6368,30.8354,78.6303,99.6323,30.8355,78.6304,11.4151,0.0448,0.1142,14971,5.2173,True,inf
2074.pgm,256x256,0.966581,0.954732,7.225471,78430.91,0.00595,0.003993,7.997242,250.01,0.005956,0.004022,7.997385,237.7,99.6338,30.4339,77.6064,99.6368,30.4348,77.6088,9.0393,0.0354,0.0904,11833,4.2908,True,inf
2075.pgm,256x256,0.939445,0.94705,7.422974,46266.69,0.005172,0.005877,7.996862,283.62,0.005167,0.005873,7.99689,280.93,99.559,32.2318,82.1911,99.5621,32.2314,82.1901,3.8773,0.0152,0.0388,5062,3.8472,True,inf
2076.pgm,256x256,0.959825,0.929885,6.658337,431823.77,0.002465,0.001957,7.997462,231.4,0.002483,0.001956,7.997335,243.27,99.5712,35.2665,89.9296,99.5667,35.2666,89.9299,9.7885,0.0384,0.0979,12940,4.4463,True,inf
2077.pgm,256x256,0.948351,0.886701,7.338771,43676.49,0.003131,0.004733,7.997345,241.55,0.003141,0.004767,7.997374,239.56,99.5682,28.3329,72.2489,99.5728,28.3328,72.2485,4.1245,0.0162,0.0412,5330,3.0405,True,inf
2078.pgm,256x256,0.906806,0.929153,6.83676,133388.97,0.006436,-6.1e-05,7.997253,248.31,0.006444,-6.5e-05,7.997168,256.48,99.6826,27.6558,70.5222,99.6841,27.6557,70.5221,1.6724,0.0066,0.0167,2215,4.5125,True,inf
2079.pgm,256x256,0.899797,0.877612,6.081432,263433.41,0.005128,0.000853,7.997266,248.38,0.005115,0.000848,7.997205,253.85,99.6109,32.2296,82.1854,99.617,32.2295,82.1853,3.5095,0.0138,0.0351,4652,3.6545,True,inf
208.pgm,256x256,0.990559,0.983054,7.216526,70863.58,0.004754,0.001453,7.997324,242.3,0.004755,0.001411,7.997455,230.38,99.6201,31.6666,80.7499,99.6124,31.6666,80.7498,6.279,0.0246,0.0628,8216,4.8047,True,inf
2080.pgm,256x256,0.991174,0.983983,7.035465,88274.2,0.002724,0.004198,7.997259,247.23,0.00276,0.004223,7.997088,262.73,99.6094,34.7931,88.7224,99.6078,34.7931,88.7225,11.5494,0.0453,0.1155,15335,5.2158,True,inf
2081.pgm,256x256,0.951829,0.950397,6.898945,152541.19,0.00416,2.4e-05,7.996972,274.97,0.004148,1.5e-05,7.996945,277.66,99.6048,36.2117,92.3397,99.6033,36.212,92.3406,6.2088,0.0243,0.0621,8201,4.0908,True,inf
2082.pgm,256x256,0.953916,0.957361,7.642189,35366.63,-4.1e-05,-0.000426,7.996874,285.32,-5.3e-05,-0.000443,7.996811,290.79,99.6048,31.5041,80.3355,99.6124,31.5042,80.3357,3.5049,0.0137,0.035,4515,3.8157,True,inf
2083.pgm,256x256,0.926559,0.932289,7.243913,72618.36,0.002148,0.002418,7.99728,247.21,0.002138,0.002408,7.99726,248.68,99.6231,32.4969,82.8672,99.6216,32.4968,82.8668,4.6799,0.0184,0.0468,6118,3.9512,True,inf
2084.pgm,256x256,0.991159,0.975931,7.253917,81328.03,0.006025,0.000642,7.997307,244.54,0.006036,0.000603,7.997224,251.87,99.614,29.8581,76.1382,99.6109,29.858,76.1378,3.9474,0.0155,0.0395,5179,4.5671,True,inf
2085.pgm,256x256,0.98731,0.971886,6.612775,225210.67,0.00288,0.001939,7.9972,256.38,0.002859,0.00193,7.997113,264.12,99.6048,29.5961,75.4701,99.6063,29.5954,75.4682,8.0154,0.0314,0.0802,10352,5.7178,True,inf
2086.pgm,256x256,0.975185,0.940952,5.836601,1092111.27,0.002595,0.001585,7.997143,259.82,0.00259,0.001602,7.997087,265.01,99.6292,39.0443,99.5629,99.6307,39.0437,99.5615,6.0226,0.0236,0.0602,7779,4.8477,True,inf
2087.pgm,256x256,0.982006,0.972216,6.546598,189077.0,0.000738,0.001174,7.997401,235.77,0.000757,0.001197,7.997403,235.92,99.6384,34.1902,87.1851,99.6475,34.1906,87.1861,3.3356,0.0131,0.0334,4380,4.5208,True,inf
2088.pgm,256x256,0.956831,0.961519,7.628917,39196.31,0.003212,-0.001262,7.99705,267.79,0.003192,-0.001276,7.997061,266.9,99.5743,34.2593,87.3612,99.5804,34.2589,87.3601,2.5467,0.01,0.0255,3266,2.8625,True,inf
2089.pgm,256x256,0.97607,0.973049,6.551703,191973.67,0.005631,0.002353,7.996934,278.05,0.005646,0.002359,7.996872,283.3,99.6124,34.3913,87.6977,99.6155,34.3911,87.6973,4.4952,0.0176,0.045,5872,4.7104,True,inf
209.pgm,256x256,0.970032,0.963064,6.395796,322809.76,0.003739,0.003541,7.997045,268.73,0.003753,0.003546,7.997078,265.4,99.6155,29.3318,74.796,99.6109,29.3315,74.7954,1.7029,0.0067,0.017,2221,5.363,True,inf
2090.pgm,256x256,0.967585,0.98005,5.028041,797756.25,0.003221,0.002481,7.99769,209.27,0.003243,0.002487,7.997678,210.12,99.585,27.2553,69.501,99.5895,27.255,69.5002,8.4839,0.0333,0.0848,11072,5.7405,True,inf
2091.pgm,256x256,0.979185,0.977985,5.90863,384475.63,0.004377,0.001515,7.997324,242.98,0.004379,0.001486,7.997213,252.39,99.5972,30.1136,76.7896,99.6078,30.1141,76.7911,4.4373,0.0174,0.0444,5876,4.6025,True,inf
2092.pgm,256x256,0.964561,0.951287,6.86499,132795.34,0.003576,-0.000909,7.997077,265.4,0.003548,-0.000924,7.997069,265.55,99.5819,31.1552,79.4457,99.585,31.1552,79.4457,8.5587,0.0336,0.0856,11116,4.2695,True,inf
2093.pgm,256x256,0.955867,0.94963,7.343294,80638.28,0.004294,0.004871,7.997583,218.72,0.004283,0.004865,7.997402,234.68,99.5956,30.8982,78.7905,99.5972,30.8979,78.7897,6.9199,0.0271,0.0692,9129,4.1208,True,inf
2094.pgm,256x256,0.93995,0.941694,7.111222,87616.56,0.004072,0.001073,7.997014,271.45,0.00407,0.001072,7.996988,273.88,99.6674,33.0554,84.2913,99.6689,33.0556,84.2917,0.2121,0.0008,0.0021,260,4.4106,True,inf
2095.pgm,256x256,0.984728,0.986513,5.668259,534965.36,0.006622,0.005303,7.997369,240.21,0.006681,0.005297,7.997373,239.2,99.6384,29.2018,74.4645,99.6216,29.2011,74.4628,11.8851,0.0466,0.1189,15608,5.1797,True,inf
2096.pgm,256x256,0.980948,0.960975,6.932959,119420.83,0.002012,0.000793,7.997352,239.66,0.001994,0.00083,7.997241,250.26,99.614,29.8313,76.0699,99.6124,29.8311,76.0692,4.3808,0.0172,0.0438,5885,4.6758,True,inf
2097.pgm,256x256,0.954425,0.945897,7.459499,52581.84,0.010211,0.003989,7.997019,270.62,0.010216,0.004023,7.997211,253.43,99.6323,31.4769,80.266,99.6338,31.4766,80.2654,5.2551,0.0206,0.0526,6906,3.1628,True,inf
2098.pgm,256x256,0.96489,0.936695,6.634838,212011.44,0.006811,0.002104,7.997403,235.05,0.006823,0.002121,7.997426,233.1,99.6216,30.143,76.8647,99.6246,30.1428,76.8642,1.2283,0.0048,0.0123,1615,4.519,True,inf
2099.pgm,256x256,0.957664,0.93089,6.959643,158100.88,0.001126,0.003329,7.996649,302.57,0.001148,0.003343,7.996752,293.98,99.5926,29.4719,75.1533,99.6063,29.4717,75.1529,9.3948,0.0368,0.0939,12256,4.3779,True,inf
21.pgm,256x256,0.97832,0.985788,7.363587,66800.67,0.00298,-6.7e-05,7.997204,253.76,0.002993,-5.8e-05,7.997322,243.14,99.5956,36.4357,92.911,99.6033,36.436,92.9119,4.747,0.0186,0.0475,6214,3.804,True,inf
210.pgm,256x256,0.930327,0.925504,7.037718,106058.83,0.005561,0.001734,7.997252,249.32,0.005567,0.001739,7.997243,249.86,99.5865,28.2838,72.1237,99.5926,28.2843,72.1249,4.422,0.0173,0.0442,5765,3.8804,True,inf
2100.pgm,256x256,0.926383,0.90483,6.604242,162266.03,0.002472,0.00366,7.997478,229.27,0.002494,0.003671,7.997477,229.41,99.6552,27.0504,68.9786,99.6567,27.05,68.9776,6.5842,0.0258,0.0658,8704,4.8132,True,inf
2101.pgm,256x256,0.991307,0.980198,6.59857,149380.2,0.001553,0.001465,7.997186,255.92,0.001589,0.001494,7.996901,281.67,99.5667,30.1508,76.8845,99.5758,30.1507,76.8842,9.9396,0.039,0.0994,13007,5.8242,True,inf
2102.pgm,256x256,0.925945,0.927029,7.275262,70403.87,0.002598,0.005163,7.997191,254.3,0.00257,0.005168,7.997246,249.2,99.5956,32.2337,82.1958,99.5911,32.2334,82.1951,6.0959,0.0239,0.061,8032,3.3025,True,inf
2103.pgm,256x256,0.971072,0.949123,6.50458,190116.27,0.0031,-0.001508,7.997576,220.52,0.003105,-0.001506,7.997371,239.34,99.646,34.395,87.7073,99.6475,34.3951,87.7076,7.0831,0.0278,0.0708,9260,4.8623,True,inf
2104.pgm,256x256,0.973555,0.976689,7.403983,50519.76,0.003965,6.7e-05,7.997092,264.38,0.003974,7.9e-05,7.997168,257.59,99.5941,33.1783,84.6046,99.6002,33.178,84.6038,2.182,0.0086,0.0218,2787,3.5942,True,inf
2105.pgm,256x256,0.937214,0.941759,7.186881,74443.43,0.001989,0.005616,7.996868,283.7,0.002008,0.005612,7.996919,279.28,99.6124,32.493,82.8571,99.6155,32.493,82.8571,8.1757,0.0321,0.0818,10560,4.2224,True,inf
2106.pgm,256x256,0.93215,0.860304,5.870672,302898.43,0.005049,0.004649,7.997084,263.38,0.005063,0.00464,7.996979,272.52,99.6033,27.6698,70.558,99.6048,27.6698,70.558,4.5425,0.0178,0.0454,6040,4.6475,True,inf
2107.pgm,256x256,0.987603,0.981559,5.453149,1216136.11,0.002867,0.001425,7.997345,240.69,0.002888,0.001421,7.997273,247.41,99.6262,37.0548,94.4897,99.6384,37.0544,94.4887,2.7176,0.0107,0.0272,3529,5.4922,True,inf
2108.pgm,256x256,0.971474,0.967877,7.544314,38532.8,0.002636,0.004378,7.996947,276.76,0.002644,0.004375,7.996916,279.77,99.6002,34.2224,87.2672,99.6002,34.2226,87.2677,0.798,0.0031,0.008,1049,3.4724,True,inf
2109.pgm,256x256,0.978384,0.970355,7.198454,103970.09,0.00197,0.000284,7.997371,239.83,0.001958,0.000314,7.997379,239.74,99.6048,32.3042,82.3758,99.614,32.3037,82.3745,8.9203,0.035,0.0892,11633,4.271,True,inf
211.pgm,256x256,0.973445,0.972983,7.448254,55710.91,0.003631,-0.000842,7.997147,259.01,0.003644,-0.000853,7.996962,275.98,99.5865,35.699,91.0324,99.585,35.6998,91.0344,5.5893,0.0219,0.0559,7406,3.2205,True,inf
2110.pgm,256x256,0.956863,0.953399,7.36754,97815.58,0.00803,-0.002149,7.997141,259.45,0.007999,-0.002145,7.99722,252.58,99.617,34.6224,88.2871,99.6201,34.6226,88.2876,6.0349,0.0237,0.0603,7999,4.0862,True,inf
2111.pgm,256x256,0.978902,0.964707,7.423044,58224.61,0.002571,0.002552,7.997727,206.4,0.002572,0.002538,7.997643,213.93,99.6017,34.0495,86.8262,99.6063,34.0496,86.8266,3.6804,0.0144,0.0368,4867,3.7795,True,inf
2112.pgm,256x256,0.960768,0.938235,6.722387,196128.91,0.002184,0.000573,7.997267,247.2,0.00218,0.000564,7.997284,245.66,99.5895,30.0511,76.6303,99.5972,30.0509,76.6297,2.6337,0.0103,0.0263,3443,4.5996,True,inf
2113.pgm,256x256,0.991806,0.986925,6.999721,85385.22,0.002602,0.008298,7.996686,300.12,0.002621,0.00829,7.996656,302.34,99.6124,32.1575,82.0017,99.6109,32.1577,82.0022,1.3062,0.0051,0.0131,1705,5.3342,True,inf
2114.pgm,256x256,0.96115,0.963162,6.846355,152477.73,0.001666,0.004015,7.997309,245.92,0.001667,0.004018,7.997073,267.53,99.5956,36.7564,93.7289,99.6017,36.7562,93.7284,9.0805,0.0356,0.0908,11926,4.2129,True,inf
2115.pgm,256x256,0.964847,0.96029,7.443857,48907.95,0.00108,0.006009,7.997449,231.69,0.00108,0.006015,7.997529,224.44,99.6201,31.0741,79.2389,99.617,31.0741,79.2389,1.3443,0.0053,0.0134,1801,3.5173,True,inf
2116.pgm,256x256,0.920046,0.902381,7.036865,82897.71,0.001546,0.005423,7.997485,227.87,0.001554,0.005396,7.997578,219.91,99.5941,28.1041,71.6654,99.5956,28.1039,71.6649,5.1865,0.0203,0.0519,6728,3.0125,True,inf
2117.pgm,256x256,0.898136,0.874863,7.484819,40683.87,0.003181,0.00049,7.997375,237.95,0.003153,0.00049,7.997419,234.29,99.6063,29.0212,74.0041,99.6017,29.0213,74.0044,3.6255,0.0142,0.0363,4813,2.1931,True,inf
2118.pgm,256x256,0.977605,0.96961,5.594436,2045550.82,0.002584,0.001131,7.99699,272.48,0.002581,0.00113,7.997196,253.71,99.6368,37.3789,95.3162,99.6262,37.3788,95.3159,11.8118,0.0463,0.1181,15499,5.3049,True,inf
2119.pgm,256x256,0.998545,0.994342,5.646332,1025850.95,0.003173,0.001761,7.997185,255.29,0.00319,0.001786,7.997212,253.25,99.5773,37.7948,96.3768,99.5865,37.7945,96.3759,15.3015,0.06,0.153,19739,6.0957,True,inf
212.pgm,256x256,0.970781,0.968862,6.903894,121992.38,0.003364,-0.002097,7.997356,240.2,0.003366,-0.002095,7.997321,243.5,99.6201,30.2225,77.0673,99.6185,30.2224,77.0671,0.0961,0.0004,0.001,152,4.4165,True,inf
2120.pgm,256x256,0.957103,0.954435,7.321769,58504.96,-0.001249,0.004458,7.997106,264.18,-0.001235,0.00446,7.997096,264.86,99.5956,29.1186,74.2524,99.5972,29.1183,74.2516,6.0654,0.0238,0.0607,8026,3.2166,True,inf
2121.pgm,256x256,0.935922,0.947075,7.661631,22416.53,0.00311,0.002857,7.997034,269.27,0.003107,0.002864,7.997016,271.04,99.5941,30.3605,77.4193,99.5972,30.3601,77.4184,2.742,0.0108,0.0274,3613,2.0452,True,inf
2122.pgm,256x256,0.947612,0.931979,7.548641,37629.15,-0.000831,0.001859,7.996553,317.07,-0.000846,0.001873,7.9965,321.64,99.5636,29.6366,75.5733,99.5682,29.6368,75.574,3.9154,0.0154,0.0392,5000,2.9937,True,inf
2123.pgm,256x256,0.96446,0.961233,7.426615,50299.91,0.006481,0.002391,7.997028,269.3,0.006468,0.00242,7.997032,269.62,99.6078,31.0353,79.14,99.6048,31.0362,79.1423,6.7688,0.0265,0.0677,8914,3.3079,True,inf
2124.pgm,256x256,0.929227,0.908433,7.624665,30308.67,0.002075,-0.001565,7.997497,228.38,0.00207,-0.001605,7.997406,236.73,99.6063,30.433,77.6041,99.6017,30.4333,77.6049,4.9698,0.0195,0.0497,6461,2.355,True,inf
2125.pgm,256x256,0.991904,0.982533,7.344088,75964.73,0.003626,-0.000378,7.997702,208.98,0.003629,-0.000367,7.997689,210.08,99.6765,34.2403,87.3127,99.6796,34.2405,87.3134,0.9033,0.0035,0.009,1193,4.375,True,inf
2126.pgm,256x256,0.964888,0.957644,7.138253,138164.34,0.005667,0.000709,7.997276,247.45,0.005686,0.000704,7.997333,242.52,99.6277,31.3254,79.8799,99.6277,31.3255,79.8799,1.9485,0.0076,0.0195,2655,2.7561,True,inf
2127.pgm,256x256,0.932747,0.917307,7.306681,56624.05,-0.000708,0.002934,7.997556,223.1,-0.000715,0.002954,7.997514,226.24,99.6368,30.3692,77.4416,99.6429,30.3693,77.4416,7.0312,0.0276,0.0703,9300,2.5986,True,inf
2128.pgm,256x256,0.978071,0.972884,7.398214,66991.2,-0.002708,-0.001709,7.997359,239.84,-0.002724,-0.001711,7.997378,238.77,99.5834,35.5556,90.6667,99.6002,35.5556,90.6668,5.3574,0.021,0.0536,6972,3.8455,True,inf
2129.pgm,256x256,0.958102,0.949713,7.444921,97076.41,0.003084,-0.000331,7.996684,301.14,0.003097,-0.000331,7.996683,301.39,99.6246,32.5943,83.1155,99.6292,32.5944,83.1158,1.6006,0.0063,0.016,2128,3.678,True,inf
213.pgm,256x256,0.965489,0.960962,7.038443,98616.51,0.002391,0.001014,7.997405,235.54,0.002396,0.000989,7.997423,234.11,99.6002,29.4135,75.0044,99.6094,29.414,75.0057,9.462,0.0371,0.0946,12371,4.3579,True,inf
2130.pgm,256x256,0.886101,0.877367,7.755696,16427.45,-0.004385,-0.006327,7.997806,199.25,-0.004394,-0.006347,7.997764,202.97,99.6078,30.5274,77.8448,99.6078,30.527,77.8439,3.8727,0.0152,0.0387,5221,0.7048,True,inf
2131.pgm,256x256,0.982027,0.97152,7.363022,89310.06,0.005104,0.00391,7.996945,277.59,0.005083,0.003908,7.996965,275.69,99.6384,33.9067,86.4621,99.6292,33.9066,86.4619,6.1966,0.0243,0.062,8263,4.0005,True,inf
2132.pgm,256x256,0.947931,0.943103,7.446042,47403.25,0.002036,0.001998,7.997272,247.03,0.002038,0.002036,7.997395,235.71,99.6124,28.2227,71.9678,99.6109,28.223,71.9686,4.0405,0.0158,0.0404,5299,3.6863,True,inf
2133.pgm,256x256,0.916353,0.902375,6.785407,108820.73,0.003137,0.007401,7.997459,230.6,0.003135,0.0074,7.997562,221.38,99.617,30.5807,77.9809,99.6185,30.5808,77.9811,7.7667,0.0305,0.0777,10266,3.2712,True,inf
2134.pgm,256x256,0.950551,0.951747,6.90138,158190.54,0.003195,0.000604,7.996771,294.23,0.003208,0.000594,7.996781,293.77,99.5575,28.4963,72.6656,99.5621,28.4965,72.666,2.7817,0.0109,0.0278,3615,3.7148,True,inf
2135.pgm,256x256,0.915093,0.914765,7.691945,22153.75,0.004919,0.008963,7.997449,231.15,0.004915,0.008967,7.997345,240.64,99.6002,29.9706,76.425,99.6017,29.9703,76.4243,4.2831,0.0168,0.0428,5545,2.2937,True,inf
2136.pgm,256x256,0.979402,0.985778,7.052497,108504.9,-0.001572,0.000145,7.996726,295.47,-0.001555,0.000152,7.996807,288.19,99.6078,31.5441,80.4374,99.6048,31.5441,80.4374,6.6223,0.026,0.0662,8695,4.7874,True,inf
2137.pgm,256x256,0.897205,0.893522,7.74177,23150.51,0.000572,-0.00082,7.996933,278.49,0.000599,-0.000831,7.996986,273.57,99.614,31.7529,80.9699,99.6124,31.7526,80.9691,3.9429,0.0155,0.0394,5188,1.4233,True,inf
